song_id,hot
279627,1
287575,1
270535,1
287574,1
165100,1
139439,1
139434,1
316971,1
238684,1
182681,1
172498,1
281325,1
320109,1
172495,1
181137,1
181134,1
181131,1
172492,1
189305,1
189306,1
189301,1
189300,1
189303,1
189302,1
231369,1
77731,1
77730,1
77732,1
133430,1
128338,1
44020,1
128330,1
128335,1
128337,1
219289,1
219283,1
219284,1
219287,1
138749,1
138744,1
138746,1
315400,1
138742,1
5114,1
322775,1
291878,1
281170,1
281176,1
136949,1
136948,1
323447,1
308401,1
277070,1
344960,1
138371,1
252533,1
208916,1
252531,1
252535,1
202938,1
202937,1
202934,1
202935,1
300972,1
70850,1
70852,1
323826,1
98058,1
352738,1
321088,1
321089,1
321083,1
229184,1
283151,1
283159,1
283158,1
206301,1
206303,1
178450,1
206305,1
206304,1
216484,1
237972,1
237973,1
237971,1
174051,1
174053,1
174052,1
174055,1
174058,1
175713,1
229360,1
229361,1
229364,1
229365,1
229366,1
204712,1
47090,1
359858,1
359856,1
359857,1
170244,1
213028,1
213029,1
322129,1
213023,1
213020,1
213024,1
257019,1
257018,1
282282,1
257013,1
257010,1
257017,1
257016,1
257015,1
170241,1
96246,1
230610,1
230611,1
201654,1
201652,1
201653,1
201650,1
201651,1
89132,1
322121,1
181290,1
122993,1
116523,1
89137,1
287105,1
287106,1
287109,1
89334,1
89335,1
89337,1
245004,1
244945,1
225751,1
69285,1
69282,1
69288,1
103346,1
244110,1
244111,1
244116,1
121874,1
305202,1
121878,1
240334,1
97197,1
97196,1
97191,1
97190,1
293776,1
103340,1
306908,1
306901,1
306902,1
306903,1
306904,1
306907,1
148585,1
237718,1
237719,1
243671,1
120367,1
323014,1
323012,1
323010,1
162678,1
162673,1
162671,1
162677,1
54862,1
54869,1
283908,1
283909,1
62959,1
62958,1
62957,1
62956,1
62955,1
62954,1
62951,1
254963,1
152179,1
152173,1
116813,1
152176,1
152177,1
208135,1
160290,1
66902,1
243238,1
243232,1
66904,1
243231,1
243234,1
66905,1
302108,1
66906,1
24301,1
302107,1
24305,1
17007,1
152366,1
175599,1
175593,1
175592,1
256371,1
134177,1
103540,1
256372,1
256375,1
137271,1
355742,1
256160,1
256161,1
256168,1
79681,1
256378,1
355623,1
51506,1
51504,1
51505,1
245638,1
51509,1
245639,1
303278,1
61639,1
27652,1
61632,1
27654,1
107051,1
263133,1
263130,1
263139,1
263138,1
245637,1
129639,1
129638,1
266419,1
266418,1
266417,1
266414,1
266413,1
266411,1
196042,1
196043,1
196040,1
196041,1
196044,1
196045,1
196048,1
196049,1
43343,1
338427,1
52859,1
52850,1
60947,1
60942,1
60941,1
253690,1
16580,1
292864,1
28908,1
54430,1
176491,1
176490,1
335295,1
28904,1
161925,1
163730,1
284286,1
104505,1
104507,1
311089,1
104508,1
105675,1
105677,1
294605,1
294604,1
245643,1
309464,1
141889,1
309460,1
311222,1
141885,1
301255,1
301254,1
301256,1
167389,1
167388,1
301253,1
301252,1
48823,1
301259,1
167380,1
186364,1
311082,1
343238,1
277322,1
343236,1
343230,1
343232,1
345699,1
345698,1
345697,1
345693,1
15741,1
346340,1
346341,1
295550,1
295554,1
233072,1
233070,1
171102,1
233079,1
18245,1
269773,1
269772,1
269771,1
333499,1
39412,1
298603,1
39417,1
298601,1
39415,1
39418,1
39419,1
352000,1
136891,1
136890,1
136897,1
136896,1
136895,1
21092,1
183458,1
63669,1
183453,1
133974,1
184125,1
15581,1
352002,1
209709,1
189385,1
279786,1
189384,1
279781,1
317902,1
317903,1
317906,1
317904,1
317905,1
106597,1
106598,1
69765,1
287698,1
230755,1
230754,1
230753,1
230752,1
230751,1
230750,1
287691,1
287693,1
287695,1
230759,1
230758,1
132620,1
132621,1
132627,1
132629,1
78307,1
8774,1
225448,1
95943,1
325364,1
240299,1
240298,1
325361,1
325360,1
240297,1
325369,1
240292,1
85091,1
85093,1
85092,1
85095,1
85094,1
85097,1
85099,1
85098,1
243685,1
231084,1
286568,1
231086,1
205350,1
231081,1
205355,1
231083,1
286561,1
205359,1
286562,1
231088,1
286564,1
286566,1
328063,1
328062,1
328061,1
328060,1
247113,1
247112,1
247111,1
247117,1
247115,1
247114,1
247119,1
247118,1
255120,1
255123,1
255122,1
255125,1
255124,1
255127,1
255126,1
219367,1
255128,1
219365,1
219364,1
219363,1
219361,1
244943,1
203988,1
95944,1
64078,1
149295,1
135901,1
135902,1
135903,1
135906,1
135907,1
135908,1
170950,1
281032,1
170956,1
84327,1
84328,1
170959,1
204401,1
270261,1
53022,1
270267,1
270266,1
270265,1
320253,1
270269,1
270268,1
320258,1
204391,1
321120,1
321123,1
321129,1
241809,1
236944,1
149299,1
236947,1
236948,1
149298,1
246240,1
246241,1
246242,1
246244,1
175202,1
175201,1
241808,1
123903,1
252478,1
252476,1
252477,1
255481,1
252473,1
252470,1
252471,1
348399,1
318107,1
234557,1
300839,1
243742,1
262927,1
252134,1
118448,1
118445,1
118447,1
349264,1
349265,1
349261,1
349262,1
349263,1
262578,1
262579,1
262574,1
319387,1
262577,1
262570,1
319380,1
262573,1
310355,1
63658,1
110611,1
7470,1
312549,1
288934,1
288933,1
154881,1
154889,1
120669,1
304201,1
312541,1
304203,1
304205,1
304204,1
304206,1
305557,1
305554,1
190209,1
305553,1
305550,1
312544,1
318039,1
318038,1
261001,1
266387,1
266384,1
266383,1
266382,1
266381,1
49984,1
161840,1
161841,1
98163,1
199667,1
199665,1
63924,1
211465,1
63928,1
308766,1
211461,1
153143,1
153145,1
153147,1
153149,1
90789,1
90783,1
90781,1
90780,1
90786,1
251423,1
90049,1
186001,1
186000,1
233050,1
186004,1
203857,1
66994,1
265658,1
265654,1
265655,1
265656,1
265657,1
198134,1
198136,1
265653,1
48799,1
48795,1
48797,1
48796,1
264520,1
48793,1
29311,1
99698,1
295022,1
99693,1
295026,1
78454,1
78457,1
78459,1
88881,1
194749,1
194748,1
27081,1
194743,1
194747,1
194746,1
194745,1
194744,1
187759,1
11422,1
251429,1
254997,1
136709,1
235194,1
136703,1
136702,1
136701,1
136706,1
136704,1
280867,1
192965,1
280864,1
192968,1
58514,1
28525,1
169453,1
169452,1
169451,1
169455,1
169454,1
28527,1
349841,1
267248,1
349843,1
349844,1
349845,1
197219,1
299824,1
197211,1
299826,1
349847,1
299822,1
299823,1
230282,1
98848,1
165286,1
167034,1
116196,1
215269,1
131702,1
188913,1
28994,1
131703,1
103125,1
217477,1
148150,1
75944,1
75946,1
227051,1
55837,1
55830,1
166733,1
22484,1
22481,1
166735,1
22482,1
217479,1
166739,1
166738,1
217478,1
154819,1
295854,1
215052,1
134393,1
220768,1
353060,1
257847,1
281712,1
203619,1
203616,1
262293,1
293000,1
159849,1
345713,1
345714,1
345716,1
159841,1
202566,1
159846,1
37798,1
37794,1
84699,1
84694,1
84695,1
84696,1
84697,1
204398,1
204399,1
167465,1
232265,1
204393,1
204394,1
232260,1
232263,1
271088,1
271082,1
271083,1
271084,1
38640,1
303618,1
76629,1
76623,1
76626,1
277534,1
77668,1
332103,1
277535,1
289161,1
226879,1
226878,1
226870,1
226873,1
226875,1
226874,1
109991,1
103395,1
103396,1
272572,1
103390,1
103391,1
326373,1
266043,1
77974,1
340104,1
352411,1
173308,1
173309,1
29365,1
266049,1
173300,1
87576,1
210728,1
133835,1
133830,1
133838,1
190414,1
35930,1
35932,1
35934,1
49397,1
170450,1
190410,1
170454,1
273626,1
198660,1
273624,1
154718,1
154719,1
327420,1
154715,1
154711,1
210725,1
342870,1
342871,1
169379,1
210726,1
342879,1
265503,1
241447,1
326877,1
249698,1
249696,1
249697,1
249695,1
159099,1
86229,1
287559,1
287558,1
159093,1
159097,1
222019,1
217714,1
177107,1
277013,1
323426,1
277014,1
177108,1
310147,1
310144,1
101539,1
101531,1
101536,1
216767,1
20732,1
122979,1
62505,1
62506,1
240310,1
240311,1
240313,1
240314,1
240315,1
13288,1
237735,1
13285,1
237730,1
237731,1
237732,1
167962,1
248128,1
248126,1
248125,1
248123,1
248121,1
248120,1
205256,1
205257,1
205254,1
205255,1
205252,1
205251,1
140426,1
167966,1
205258,1
205259,1
195164,1
270545,1
270542,1
270543,1
195160,1
328748,1
168297,1
195162,1
44650,1
44655,1
247099,1
176479,1
54419,1
176476,1
54413,1
176473,1
176472,1
117253,1
40885,1
119214,1
149201,1
335905,1
193771,1
72629,1
80816,1
80817,1
193770,1
80813,1
80811,1
58288,1
97332,1
283761,1
149207,1
115841,1
259041,1
94711,1
312563,1
312561,1
312567,1
312566,1
312564,1
230600,1
28359,1
227239,1
28353,1
111047,1
111044,1
111048,1
110791,1
227231,1
227233,1
283793,1
283792,1
262096,1
96086,1
96087,1
96084,1
96085,1
96088,1
306504,1
306506,1
335458,1
99243,1
266028,1
266029,1
340129,1
340125,1
340122,1
340123,1
348350,1
348590,1
297761,1
297760,1
297762,1
297765,1
297767,1
297766,1
297769,1
191332,1
210159,1
150595,1
259060,1
150590,1
259063,1
210153,1
210150,1
158367,1
193799,1
193798,1
227255,1
193795,1
193797,1
193796,1
193791,1
193793,1
193792,1
262090,1
307677,1
333249,1
307672,1
307679,1
307678,1
128817,1
259658,1
352381,1
349777,1
341658,1
341657,1
341651,1
331830,1
199141,1
49324,1
49322,1
49321,1
22529,1
98840,1
98846,1
68119,1
294237,1
294235,1
211209,1
211200,1
211201,1
211207,1
192448,1
90667,1
192446,1
90661,1
168209,1
168208,1
78399,1
108732,1
78390,1
168202,1
78396,1
78397,1
143036,1
102900,1
81758,1
274013,1
210794,1
222373,1
222370,1
48052,1
48051,1
222378,1
115489,1
99717,1
295189,1
295187,1
295186,1
99719,1
210792,1
115487,1
295182,1
295181,1
223712,1
309124,1
169557,1
169554,1
169555,1
169552,1
169553,1
169550,1
169559,1
109468,1
109469,1
109462,1
109466,1
109467,1
194468,1
194462,1
31210,1
31211,1
31214,1
190488,1
223442,1
338126,1
338125,1
49302,1
223445,1
223444,1
144366,1
193190,1
302187,1
303830,1
95827,1
110961,1
110960,1
110966,1
110965,1
209762,1
209763,1
209760,1
110968,1
209766,1
209767,1
209764,1
74930,1
74936,1
74937,1
26180,1
299988,1
313968,1
313965,1
313966,1
26183,1
116128,1
101713,1
211220,1
211221,1
192420,1
333416,1
188381,1
90644,1
188388,1
165323,1
258307,1
145014,1
145017,1
145016,1
332954,1
332955,1
145019,1
4601,1
101045,1
258301,1
246157,1
337201,1
36368,1
337209,1
140995,1
166677,1
166674,1
166675,1
166672,1
166670,1
278060,1
166678,1
204055,1
204054,1
204052,1
204050,1
248009,1
278066,1
248002,1
302188,1
127848,1
104340,1
297133,1
131386,1
302189,1
123537,1
123535,1
299910,1
123539,1
193712,1
131387,1
299913,1
58212,1
84718,1
84714,1
160551,1
271168,1
332190,1
271161,1
271160,1
131382,1
332199,1
116712,1
239822,1
239820,1
239821,1
313198,1
239825,1
313195,1
208603,1
34986,1
149253,1
171609,1
171607,1
171606,1
171605,1
171603,1
171600,1
242845,1
242841,1
308586,1
315594,1
258518,1
114101,1
114345,1
6434,1
284981,1
284983,1
284982,1
87433,1
6438,1
202134,1
114344,1
351277,1
276247,1
276245,1
202135,1
311131,1
311133,1
351275,1
311135,1
311134,1
114343,1
311136,1
311139,1
181415,1
358891,1
358893,1
358894,1
202132,1
279549,1
100584,1
100586,1
100588,1
279542,1
340315,1
293149,1
241766,1
42780,1
241769,1
308348,1
249151,1
249153,1
249159,1
64638,1
215340,1
215345,1
119052,1
159359,1
159358,1
159354,1
159351,1
159350,1
94442,1
189646,1
45400,1
310266,1
310264,1
45409,1
308347,1
190370,1
339677,1
190376,1
190377,1
339670,1
190379,1
14848,1
14849,1
14844,1
14845,1
14846,1
14847,1
14840,1
14841,1
14842,1
14843,1
337868,1
156382,1
44758,1
44755,1
44756,1
264952,1
264953,1
216061,1
216060,1
216064,1
216066,1
216069,1
216068,1
129140,1
188500,1
269851,1
269856,1
269857,1
269854,1
188501,1
40923,1
40921,1
188502,1
351173,1
351174,1
351177,1
180849,1
290771,1
290776,1
290775,1
180237,1
288539,1
288532,1
288536,1
288537,1
283614,1
343695,1
111584,1
95234,1
95236,1
95237,1
95230,1
95239,1
312246,1
312247,1
221339,1
174399,1
174395,1
174392,1
221336,1
312248,1
197746,1
196418,1
350224,1
291421,1
291422,1
180233,1
347850,1
291428,1
356688,1
356689,1
356686,1
356687,1
356685,1
355337,1
355336,1
355335,1
355334,1
355333,1
355332,1
355331,1
355330,1
209409,1
209404,1
165656,1
165659,1
258273,1
258271,1
32268,1
32260,1
32262,1
32263,1
220064,1
220065,1
220066,1
220067,1
79999,1
79998,1
79997,1
79995,1
116805,1
79991,1
335646,1
357793,1
357792,1
348256,1
348252,1
348253,1
348250,1
117453,1
219194,1
297484,1
297485,1
53890,1
297487,1
297480,1
297481,1
297482,1
297488,1
297489,1
210054,1
210055,1
91170,1
193610,1
193613,1
193615,1
193616,1
166306,1
166307,1
297186,1
166302,1
166303,1
93822,1
93821,1
93820,1
278936,1
93826,1
119583,1
166609,1
119589,1
205790,1
294923,1
2411,1
340231,1
223744,1
34552,1
343474,1
331309,1
331304,1
331306,1
108674,1
108670,1
2412,1
25812,1
275288,1
294285,1
275284,1
275285,1
275282,1
275280,1
275281,1
107638,1
356173,1
237577,1
116754,1
115722,1
115720,1
114897,1
114894,1
114892,1
272106,1
272107,1
272100,1
180754,1
147770,1
272108,1
147775,1
350423,1
223675,1
332459,1
306725,1
111911,1
111915,1
111914,1
350424,1
130918,1
130910,1
130911,1
130912,1
130914,1
130915,1
130917,1
350425,1
105964,1
105967,1
105960,1
105962,1
105968,1
346107,1
263271,1
181486,1
13166,1
225975,1
225974,1
6734,1
225972,1
225979,1
273274,1
273276,1
273270,1
273279,1
100219,1
335105,1
100213,1
100215,1
115439,1
346852,1
346850,1
346857,1
276735,1
276731,1
276739,1
276738,1
205680,1
205683,1
145696,1
140812,1
140810,1
205689,1
209702,1
140815,1
199943,1
55250,1
180922,1
134329,1
145691,1
92087,1
92085,1
345445,1
110949,1
74956,1
125602,1
36288,1
125606,1
125604,1
125605,1
36282,1
36283,1
270194,1
270197,1
270196,1
43589,1
270190,1
268095,1
270198,1
328390,1
130877,1
133678,1
317213,1
317211,1
130875,1
128186,1
133672,1
128182,1
128183,1
132989,1
132988,1
132985,1
132987,1
71897,1
313946,1
137803,1
137801,1
137807,1
137806,1
172875,1
172877,1
352168,1
233330,1
233333,1
116800,1
294920,1
89908,1
108884,1
89905,1
108880,1
108883,1
89900,1
283364,1
283361,1
283362,1
268093,1
345018,1
329447,1
187352,1
312003,1
137563,1
231838,1
184502,1
2006,1
47906,1
2007,1
70535,1
234645,1
234647,1
234646,1
234641,1
234640,1
234649,1
234648,1
342732,1
108992,1
191663,1
43376,1
282015,1
282014,1
282017,1
282010,1
214777,1
214776,1
214773,1
214772,1
214771,1
65029,1
317566,1
214779,1
214778,1
108998,1
329533,1
358914,1
213270,1
213276,1
358913,1
125724,1
213279,1
213278,1
69079,1
281227,1
303705,1
69070,1
97548,1
69074,1
69077,1
191748,1
191749,1
80616,1
125727,1
191741,1
80619,1
191747,1
42428,1
42424,1
97709,1
97707,1
303707,1
339209,1
229675,1
332976,1
332977,1
224927,1
349055,1
332975,1
224921,1
332973,1
4080,1
80692,1
224923,1
4082,1
211655,1
211654,1
287454,1
287455,1
41998,1
251896,1
160007,1
160006,1
160009,1
160008,1
179139,1
179138,1
179135,1
179134,1
179137,1
179136,1
179131,1
179130,1
179133,1
179132,1
112176,1
230370,1
230372,1
175724,1
175726,1
175727,1
175720,1
143678,1
216384,1
216385,1
112427,1
216381,1
282843,1
282840,1
282841,1
282846,1
282847,1
282845,1
330363,1
330362,1
330367,1
169185,1
169187,1
169186,1
169180,1
169189,1
93353,1
290636,1
161751,1
128466,1
161756,1
272217,1
290639,1
243461,1
243465,1
243464,1
128462,1
356725,1
356724,1
356726,1
356721,1
356723,1
356722,1
217943,1
27046,1
27047,1
144553,1
81727,1
35013,1
174450,1
174459,1
78969,1
32543,1
32542,1
91541,1
56437,1
56431,1
56430,1
229025,1
193988,1
190862,1
190863,1
244225,1
253869,1
253867,1
261568,1
36308,1
273674,1
337229,1
261567,1
64984,1
64981,1
57746,1
57745,1
337227,1
101677,1
85428,1
303180,1
299333,1
337085,1
337084,1
106333,1
199389,1
36731,1
36736,1
36735,1
199381,1
199383,1
199384,1
199386,1
113068,1
104794,1
104796,1
104791,1
104793,1
104792,1
281411,1
226905,1
105440,1
338887,1
309638,1
147010,1
138820,1
186392,1
351844,1
351842,1
138825,1
274454,1
316019,1
343081,1
274450,1
343087,1
316010,1
274458,1
138829,1
272402,1
249991,1
37069,1
134407,1
198471,1
264009,1
15179,1
249995,1
264004,1
288065,1
295342,1
295344,1
295347,1
295346,1
78151,1
78153,1
233689,1
78158,1
233686,1
233683,1
184117,1
184115,1
184113,1
184111,1
131969,1
131966,1
131964,1
131962,1
131960,1
224701,1
275324,1
224703,1
224702,1
275321,1
344536,1
224707,1
224709,1
224708,1
344538,1
275329,1
275328,1
157430,1
157431,1
157432,1
157433,1
157439,1
84980,1
84981,1
84982,1
84983,1
84984,1
84986,1
79202,1
79206,1
103460,1
136469,1
140389,1
183666,1
183660,1
183662,1
87866,1
183669,1
180317,1
124054,1
180318,1
124056,1
47096,1
230564,1
230565,1
230567,1
186512,1
279935,1
279930,1
279931,1
279932,1
279933,1
173270,1
284917,1
139508,1
139509,1
87443,1
284912,1
139502,1
139503,1
139506,1
229682,1
28946,1
173277,1
325195,1
325196,1
325191,1
325192,1
325193,1
340349,1
137982,1
123559,1
231213,1
128025,1
128024,1
128027,1
128026,1
128021,1
128023,1
128029,1
128028,1
101096,1
121343,1
260423,1
184949,1
177227,1
315531,1
315537,1
149545,1
233484,1
294162,1
228374,1
321949,1
119635,1
321948,1
171697,1
280773,1
280776,1
127933,1
280779,1
88326,1
207148,1
17927,1
207145,1
207146,1
207141,1
252224,1
252222,1
252221,1
246054,1
314666,1
314668,1
314669,1
217369,1
217364,1
217367,1
217366,1
29475,1
340991,1
352647,1
178570,1
178576,1
178577,1
178574,1
178575,1
178578,1
212468,1
177694,1
273751,1
212467,1
212466,1
237804,1
237802,1
237808,1
237809,1
206236,1
206231,1
206230,1
206233,1
148136,1
273759,1
50013,1
117728,1
117729,1
117727,1
327552,1
327553,1
171080,1
334543,1
213337,1
271143,1
213330,1
213331,1
271142,1
257306,1
257305,1
257304,1
257303,1
257301,1
257300,1
282190,1
282192,1
282194,1
81448,1
218802,1
107197,1
116455,1
116456,1
237909,1
311602,1
313044,1
244027,1
244025,1
244029,1
80798,1
80791,1
336120,1
358458,1
298920,1
62820,1
62826,1
260140,1
260146,1
260145,1
134213,1
153353,1
153355,1
125971,1
278517,1
278519,1
278518,1
107191,1
358453,1
162706,1
196703,1
59896,1
162708,1
301749,1
301748,1
188631,1
358457,1
137322,1
301747,1
301746,1
301745,1
311604,1
137320,1
176338,1
142069,1
142068,1
142067,1
54913,1
176334,1
331755,1
331754,1
115375,1
115374,1
331759,1
115372,1
251910,1
152004,1
152002,1
251915,1
251916,1
251917,1
251918,1
137329,1
134390,1
307968,1
149568,1
172580,1
86311,1
243344,1
243341,1
172584,1
187140,1
86315,1
50344,1
302218,1
302219,1
302210,1
302211,1
302212,1
302213,1
302217,1
34244,1
34246,1
34240,1
34241,1
72018,1
72015,1
72014,1
330084,1
330085,1
330088,1
163108,1
281984,1
313175,1
79592,1
79596,1
130547,1
93661,1
93660,1
93663,1
281982,1
51434,1
51435,1
51430,1
51431,1
61709,1
61707,1
165139,1
262172,1
262174,1
262176,1
262177,1
262178,1
262179,1
65931,1
65932,1
65934,1
65935,1
65936,1
65937,1
65938,1
78886,1
78884,1
78885,1
42662,1
310218,1
214840,1
214844,1
214847,1
170230,1
104612,1
104613,1
104615,1
104616,1
104617,1
165136,1
235426,1
227753,1
227752,1
227751,1
227755,1
227759,1
227758,1
165137,1
244292,1
147939,1
147935,1
147937,1
147933,1
138161,1
247922,1
138163,1
138164,1
247923,1
138168,1
247920,1
336551,1
247921,1
199268,1
199266,1
199265,1
199263,1
199262,1
199261,1
265253,1
265254,1
265255,1
14109,1
38364,1
38363,1
294774,1
232456,1
232458,1
324663,1
330874,1
330876,1
330871,1
211049,1
330873,1
330872,1
126207,1
38071,1
30681,1
343122,1
30686,1
336123,1
202350,1
202351,1
202357,1
202355,1
202359,1
40022,1
40020,1
85973,1
85971,1
85977,1
182871,1
182877,1
225055,1
245339,1
339395,1
339390,1
284539,1
206995,1
78058,1
240046,1
109709,1
109701,1
109705,1
109704,1
109706,1
344476,1
146560,1
344472,1
344473,1
184096,1
184095,1
229946,1
173197,1
173199,1
305186,1
201072,1
201074,1
43706,1
43702,1
19421,1
19424,1
324160,1
287765,1
287766,1
287762,1
41613,1
41610,1
287515,1
87672,1
41614,1
134283,1
349944,1
218163,1
256222,1
42072,1
42071,1
20168,1
129760,1
20165,1
45230,1
256225,1
285346,1
53455,1
286411,1
286410,1
286413,1
286412,1
328674,1
287519,1
323672,1
323671,1
323670,1
323675,1
231397,1
52389,1
231399,1
323678,1
59708,1
328670,1
320327,1
59700,1
179541,1
179542,1
179544,1
59706,1
59707,1
176640,1
247209,1
176645,1
247206,1
176648,1
247201,1
255059,1
252589,1
252583,1
314438,1
252584,1
252585,1
189276,1
314436,1
259363,1
322788,1
84218,1
84219,1
302912,1
259362,1
282991,1
119081,1
119080,1
119084,1
76348,1
359161,1
359166,1
94853,1
296842,1
94854,1
114336,1
114334,1
236199,1
324953,1
324951,1
324957,1
324955,1
324954,1
324959,1
8589,1
8588,1
111679,1
8581,1
8587,1
110104,1
110107,1
289750,1
289757,1
289755,1
110102,1
127262,1
127263,1
127264,1
127265,1
256774,1
127268,1
256771,1
256770,1
256773,1
203517,1
203516,1
203515,1
104384,1
203514,1
177669,1
41006,1
177668,1
304331,1
203512,1
117683,1
117681,1
117680,1
117687,1
117685,1
195754,1
117689,1
117688,1
306791,1
306790,1
306793,1
306792,1
177660,1
240552,1
288800,1
288802,1
288803,1
288804,1
288805,1
288806,1
280289,1
293520,1
233204,1
221828,1
121888,1
221822,1
221821,1
221820,1
221827,1
150708,1
158558,1
158559,1
141252,1
158550,1
158551,1
158554,1
261136,1
124901,1
124905,1
141251,1
22914,1
22913,1
22911,1
22910,1
141250,1
349693,1
349692,1
349695,1
349694,1
349698,1
191181,1
191186,1
191187,1
191185,1
125203,1
190633,1
54892,1
54890,1
190637,1
190635,1
190634,1
265720,1
265722,1
190638,1
68388,1
68389,1
250964,1
250965,1
250962,1
250963,1
250961,1
62986,1
68383,1
68385,1
68386,1
260265,1
278496,1
278497,1
278490,1
278491,1
278492,1
148550,1
97684,1
186176,1
186174,1
186173,1
186170,1
91120,1
91126,1
67002,1
215327,1
67001,1
159374,1
301466,1
301467,1
301464,1
301465,1
301462,1
301463,1
355821,1
198000,1
198001,1
198003,1
159371,1
198008,1
198009,1
159370,1
215321,1
157861,1
79650,1
79651,1
194635,1
194634,1
194633,1
194632,1
194631,1
194630,1
194639,1
194638,1
92471,1
92470,1
92477,1
92166,1
288079,1
136675,1
288071,1
288073,1
288072,1
288074,1
66352,1
336734,1
217555,1
336731,1
336732,1
336733,1
263187,1
28750,1
356057,1
358033,1
348779,1
309877,1
309879,1
210638,1
93781,1
286176,1
310286,1
327178,1
261649,1
327175,1
327176,1
327177,1
327170,1
327171,1
327172,1
327173,1
230932,1
165595,1
230937,1
165593,1
65877,1
65872,1
220301,1
220300,1
220302,1
65878,1
220307,1
117891,1
251506,1
144993,1
339639,1
293856,1
86036,1
318230,1
139157,1
139156,1
139155,1
139152,1
218039,1
318235,1
196094,1
75830,1
196093,1
200233,1
200231,1
318236,1
200236,1
203760,1
203762,1
344933,1
203766,1
297365,1
297367,1
218208,1
297361,1
297360,1
297363,1
162347,1
218201,1
218206,1
312231,1
86035,1
227654,1
227652,1
227653,1
166029,1
166028,1
166027,1
166025,1
166024,1
166023,1
166022,1
227659,1
232398,1
232390,1
232393,1
232395,1
215696,1
232397,1
232396,1
342192,1
342191,1
138287,1
138281,1
138289,1
123367,1
159938,1
317550,1
353710,1
202491,1
202496,1
84584,1
84585,1
84580,1
84583,1
322083,1
84588,1
204264,1
204265,1
204261,1
204268,1
178929,1
178928,1
317552,1
255389,1
76714,1
76715,1
207519,1
207513,1
207516,1
175869,1
175863,1
30522,1
208896,1
208895,1
208894,1
208890,1
179239,1
321978,1
83057,1
83056,1
339213,1
339210,1
339211,1
339217,1
317556,1
267608,1
155139,1
317559,1
155133,1
155132,1
155136,1
155135,1
206649,1
206641,1
206642,1
206644,1
206645,1
206646,1
314837,1
314836,1
350257,1
314838,1
350256,1
173014,1
173015,1
173016,1
220330,1
173012,1
173013,1
173018,1
173019,1
13641,1
322869,1
160182,1
177954,1
269839,1
322861,1
280933,1
160180,1
322867,1
220332,1
220333,1
120049,1
120048,1
269831,1
120042,1
100712,1
154666,1
21112,1
21113,1
21111,1
21114,1
305379,1
236558,1
241538,1
241537,1
236552,1
236551,1
241534,1
236557,1
236556,1
236555,1
241530,1
159166,1
172766,1
159160,1
124295,1
324080,1
159168,1
276470,1
276471,1
276472,1
277705,1
277707,1
277706,1
323732,1
277700,1
323730,1
323731,1
277708,1
323738,1
323739,1
310034,1
158412,1
158410,1
158416,1
261740,1
244475,1
244474,1
244476,1
244471,1
244473,1
244472,1
244479,1
101445,1
101442,1
101443,1
62470,1
96949,1
164979,1
164978,1
164973,1
125523,1
125522,1
125520,1
125527,1
125526,1
125524,1
125528,1
293851,1
85048,1
246682,1
213962,1
213967,1
153786,1
92123,1
297067,1
355908,1
355905,1
355907,1
355901,1
29579,1
29575,1
268998,1
148266,1
8624,1
268994,1
268996,1
243795,1
243797,1
243796,1
243790,1
119328,1
243792,1
243798,1
119320,1
119321,1
50718,1
255523,1
348471,1
145500,1
126070,1
126075,1
127389,1
127388,1
283089,1
283088,1
127381,1
127380,1
92126,1
255528,1
259638,1
192309,1
192307,1
311768,1
28222,1
97387,1
69105,1
257832,1
264978,1
267469,1
264976,1
69106,1
289656,1
267460,1
267463,1
289655,1
267465,1
267464,1
93233,1
93231,1
197878,1
93237,1
118498,1
118497,1
197876,1
197877,1
197870,1
197871,1
197872,1
197873,1
61354,1
61353,1
51041,1
51047,1
61359,1
352049,1
282352,1
282353,1
282356,1
282354,1
282355,1
195656,1
195657,1
195654,1
195655,1
195650,1
195651,1
195658,1
214434,1
214435,1
214437,1
214430,1
214431,1
214432,1
214433,1
214438,1
215747,1
266336,1
357525,1
251711,1
357521,1
266331,1
342924,1
266339,1
340636,1
340637,1
301135,1
222471,1
301137,1
80502,1
191029,1
210671,1
297618,1
80504,1
191022,1
191025,1
191027,1
80505,1
40940,1
116695,1
116691,1
97261,1
97265,1
97267,1
351116,1
353715,1
351115,1
302025,1
351112,1
351110,1
271903,1
349718,1
137067,1
137066,1
137061,1
137060,1
49433,1
190777,1
190774,1
190775,1
190772,1
265689,1
265687,1
265685,1
265682,1
265680,1
179870,1
211117,1
68024,1
211119,1
348221,1
161636,1
108025,1
237779,1
35484,1
90367,1
108029,1
193858,1
63497,1
95805,1
193854,1
95802,1
193855,1
206079,1
193851,1
206075,1
143536,1
34081,1
34088,1
34089,1
143538,1
143539,1
222200,1
331190,1
216466,1
331195,1
331197,1
216468,1
216639,1
359221,1
359220,1
359226,1
359228,1
308665,1
308664,1
181958,1
297435,1
272397,1
181957,1
191246,1
326102,1
326103,1
326100,1
326107,1
326109,1
243178,1
338019,1
338018,1
154744,1
233994,1
233995,1
233990,1
273042,1
273041,1
273044,1
130781,1
130782,1
130785,1
130784,1
200377,1
334646,1
208144,1
208147,1
208141,1
208143,1
86885,1
86883,1
86882,1
86881,1
86880,1
165255,1
165254,1
165257,1
165256,1
165250,1
230879,1
230877,1
